Si;Fe;CaO;SiO2;MgO;Al2O3;MnO;P2O5;S;basicity;FeOn;FeOn_t;CaO_t;SiO2_t
5500;23,06183;43,76502;10,71572;5,02245;0,60836;2,48998;1,73292;0,04624;4,08419;33,4396535;38,03401255;49,77800742;12,18798003
5170;27,96281;43,00805;9,88846;4,90382;0,49493;2,58669;1,79;0,04782;4,34932;40,5460745;43,39143092;46,02617771;10,58239137
5190;27,88407;42,86408;10,10758;4,74527;0,77954;2,53041;1,74338;0,05357;4,24079;40,4319015;43,28732315;45,89126936;10,82140749
4100;30,13538;41,27975;9,33525;4,55984;0,97613;2,68247;1,74131;0,04635;4,42192;43,696301;46,33198836;43,76967507;9,898336574
5270;21,54333;45,72105;13,1419;4,12184;0,76111;2,54573;2,06682;0,05982;3,47903;31,2378285;34,66987635;50,74434512;14,58577852
5230;23,79236;45,69868;11,89145;4,23543;0,73785;2,4824;1,99628;0,05595;3,84299;34,498922;37,46256613;49,62444396;12,91298992
5380;24,44242;42,83241;12,89236;4,41067;0,91494;2,50059;1,95002;0,05545;3,32231;35,441509;38,87567792;46,9827336;14,14158847
4050;27,61092;42,46122;10,16681;5,17258;0,78991;2,51623;1,71141;0,04891;4,17645;40,035834;43,20544414;45,82284633;10,97170953
3820;27,79358;42,6426;10,03591;4,74127;0,78577;2,53861;1,72272;0,05752;4,249;40,300691;43,34376997;45,86251499;10,79371504
4530;22,22627;45,04218;12,88219;4,79681;0,82419;2,61264;2,03104;0,0482;3,49647;32,2280915;35,74843212;49,96222982;14,28933807
4370;26,50742;40,60143;9,99759;4,6937;0,78092;2,47644;1,57761;0,04649;4,06112;38,435759;43,16937654;45,60176423;11,22885923
5830;25,69236;41,00962;10,96844;5,09036;0,6725;2,47066;1,71089;0,0426;3,73887;37,253922;41,74951757;45,95843226;12,29205018
4160;28,33493;41,75836;9,62973;4,17565;0,62317;2,49812;1,87098;0,05033;4,3364;41,0856485;44,4295312;45,15699341;10,41347539
4090;23,47103;43,83801;10,70276;4,22334;0,84356;2,63497;1,89636;0,05171;4,09595;34,0329935;38,42333458;49,49322267;12,08344275
4560;24,6736;44,0774;10,787;4,5142;0,84548;2,57581;1,9449;0,0507;4,08616;35,77672;39,47073911;48,6284812;11,90077969
4890;26,19421;40,11208;10,73493;4,68155;1,08403;2,57547;1,69881;0,04857;3,73659;37,9816045;42,7582989;45,15671017;12,08499092
4200;24,90955;42,52517;10,02609;4,11472;0,86457;2,49378;1,58652;0,04858;4,24145;36,1188475;40,73396156;47,95885693;11,30718151
5030;23,58382;43,90545;10,89446;4,42381;0,83213;2,65087;1,91063;0,05449;4,03007;34,196539;38,42461063;49,33393466;12,24145471
5590;24,85578;42,97532;10,42289;4,20215;0,84057;2,60434;1,86797;0,05471;4,12317;36,040881;40,29656451;48,0498175;11,65361799
4580;24,13828;43,76436;10,67909;4,49272;0,86455;2,58795;1,91562;0,04747;4,09814;35,000506;39,13121419;48,92936533;11,93942048
4140;26,64083;41,9856;10,10787;4,92394;0,73196;2,50338;1,85342;0,04721;4,15375;38,6292035;42,57943688;46,27905945;11,14150367
6000;26,6867;42,26833;10,09811;4,43582;0,75119;2,53145;1,8714;0,04865;4,18576;38,695715;42,49373958;46,41701045;11,08924997
5850;25,66411;42,91109;10,03819;4,25109;0,73615;2,58292;1,90629;0,05643;4,27478;37,2129595;41,27333095;47,59319449;11,13347456
5930;24,61921;43,33695;11,19129;5,10459;0,63486;2,64377;2,07685;0,04371;3,87238;35,6978545;39,5648894;48,03150379;12,40360681
5950;23,14886;46,24399;11,15066;4,42277;0,67819;2,51745;2,04036;0,04316;4,1472;33,565847;36,90156508;50,83964086;12,25879406
4400;24,52419;43,42393;11,31452;5,37269;0,74132;2,63377;2,11173;0,04139;3,83789;35,5600755;39,38057161;48,0893013;12,53012708
5290;25,46805;41,24107;10,5472;4,60103;0,73;2,52179;1,72634;0,04994;3,91014;36,9286725;41,62527637;46,48612637;11,88859727
4380;23,05229;46,23087;11,28935;4,76389;0,67343;2,48896;2,0141;0,0427;4,09509;33,4258205;36,75346427;50,83329604;12,41323969
4290;23,14281;45,73466;10,996;4,55727;0,73833;2,51241;1,93935;0,04558;4,15921;33,5570745;37,16681417;50,65434442;12,17884141
4580;23,16589;46,40089;11,16602;4,11721;0,651;2,51146;2,03771;0,04598;4,15554;33,5905405;36,84892493;50,90191723;12,24915785
4520;23,1255;46,44772;11,20666;4,3525;0,68477;2,5135;2,06333;0,04397;4,14465;33,531975;36,77301829;50,93713857;12,28984315
3890;24,95143;41,65117;10,79482;5,14731;0,7928;2,53338;1,67519;0,04335;3,85844;36,1795735;40,82295454;46,99679004;12,18025542
6500;19,25679;47,77961;12,82549;4,26347;0,86514;2,4911;1,88943;0,05066;3,72536;27,9223455;31,54089146;53,97152231;14,48758623
4680;24,05942;43,90887;10,72616;3,94612;0,46576;2,49763;1,55818;0,04996;4,09363;34,886159;38,96972258;49,04857776;11,98169966
3430;26,3741;42,11184;10,02557;4,1052;1,17879;2,45694;1,76159;0,04583;4,20044;38,242445;42,31301876;46,59427701;11,09270423
5850;24,54707;43,39434;11,4289;5,38606;0,71387;2,63425;2,04692;0,04251;3,79689;35,5932515;39,36588438;47,99383307;12,64028255
2380;26,09904;42,54316;10,2343;4,8999;1,08009;2,45591;1,75349;0,04275;4,15692;37,843608;41,76027588;46,94621343;11,29351069
1770;26,24433;42,83325;10,61722;4,78633;1,11974;2,44082;1,84611;0,03767;4,03432;38,0542785;41,58721719;46,80986583;11,60291698
6130;21,65253;44,72427;11,90665;4,55254;0,90116;2,65693;2,07347;0,04919;3,75624;31,3961685;35,66648521;50,80739436;13,52612043
1910;39,73763;34,36068;8,41538;4,68669;0,70321;2,24539;1,84833;0,0447;4,08308;57,6195635;57,39250526;34,22527676;8,382217976
7290;20,8271;46,16965;11,67773;4,55109;0,9579;2,66679;2,07489;0,04989;3,95365;30,199295;34,29918847;52,43769853;13,263113
6200;19,06052;47,67531;12,87039;4,66195;0,88615;2,47239;1,86305;0,04529;3,70426;27,637754;31,34120149;54,06378163;14,59501688
3430;31,89647;37,65979;8,29817;4,72707;0,6239;2,52836;1,89015;0,04139;4,53833;46,2498815;50,15829538;40,84228563;8,999418992
5980;40,49573;34,5215;7,6434;4,38949;0,56137;2,25831;1,82943;0,052;4,51651;58,7188085;58,20445082;34,21910288;7,5764463
5640;19,57442;47,64597;12,66283;4,57685;0,9261;2,52514;1,94069;0,0485;3,76266;28,382909;32,00176129;53,72088388;14,27735483
5220;18,89067;47,80997;12,96716;4,3202;0,89876;2,47134;1,85394;0,04589;3,687;27,3914715;31,06714979;54,22561908;14,70723112
3160;40,9487;34,29895;7,5096;4,53947;0,5833;2,25497;1,83864;0,05186;4,56735;59,375615;58,68073824;33,89754711;7,421714653
7340;27,82675;40,74277;9,92371;4,1457;0,66859;2,42618;1,75375;0,04568;4,1056;40,3487875;44,33188915;44,76476433;10,90334652
5330;30,61754;39,32848;10,01613;4,49333;0,73741;2,37569;1,78001;0,03846;3,92651;44,395433;47,36015856;41,95483461;10,68500683
5540;33,88715;37,5897;8,56025;4,55406;0,64077;2,39377;1,82782;0,04026;4,39119;49,1363675;51,56707572;39,44921053;8,983713743
11810;21,49278;43,07498;15,77697;4,75042;0,73156;2,68968;1,50276;0,05103;2,73024;31,164531;34,62091681;47,85232606;17,52675713
6500;17,70487;45,40484;14,04074;4,4982;0,82835;2,86343;1,69864;0,05361;3,23379;25,6720615;30,16068238;53,3436303;16,49568732
6830;23,87189;43,57311;12,26927;4,19442;0,6221;3,1711;1,46933;0,06947;3,5514;34,6142405;38,26612172;48,17017235;13,56370593
6920;19,7676;44,18451;13,99824;4,63067;0,8634;2,82158;1,61709;0,05267;3,15643;28,66302;33,00450903;50,87698572;16,11850525
7330;21,54007;44,66771;14,01195;4,6319;0,84661;2,93488;1,651;0,04995;3,18783;31,2331015;34,73711738;49,67894352;15,58393911
3100;26,14542;43,57171;10,1642;4,73409;0,83196;2,53859;1,8333;0,06339;4,28678;37,910859;41,36627992;47,54309451;11,09062557
7360;22,0901;43,34094;12,91971;4,57602;0,76761;2,99172;1,52744;0,06215;3,35464;32,030645;36,27837263;49,08857663;14,63305074
7370;19,42497;44,41806;13,17076;4,73546;0,87558;3,04971;1,60232;0,05023;3,37248;28,1662065;32,84496274;51,79645067;15,35858659
6970;25,59279;40,5829;14,36354;4,59307;0,80424;2,68247;1,513;0,05959;2,82541;37,1095455;40,31193116;44,08502041;15,60304843
5640;21,8768;43,25551;13,43523;4,52806;0,75623;2,93131;1,5181;0,05529;3,21956;31,72136;35,87898037;48,92487567;15,19614397
6470;27,58336;43,89426;11,99415;4,5781;0,58063;2,39991;1,57133;0,05187;3,65964;39,995872;41,71264692;45,77836855;12,50898453
4800;23,48036;46,28887;11,50118;4,73477;0,71321;2,41855;1,69641;0,05975;4,02471;34,046522;37,07294519;50,40352551;12,5235293
2900;25,41217;44,1257;11,4943;4,82899;0,88454;2,4255;1,85537;0,06168;3,83892;36,8476465;39,84923148;47,72015042;12,4306181
3130;30,91884;38,48106;12,79339;4,92122;0,87351;2,1901;1,59628;0,05804;3,00789;44,832318;46,6484504;40,03990645;13,31164315
2880;21,38119;43,67476;13,06232;4,40858;0,90664;3,47014;1,87911;0,05875;3,34357;31,0027255;35,33484639;49,77758926;14,88756435
5460;22,79654;47,13931;10,85058;4,71969;0,9602;2,43799;1,54763;0,04712;4,34441;33,054983;36,30625417;51,77590835;11,91783748
3260;22,8775;47,41385;9,87144;4,31302;0,95916;2,42175;1,53929;0,05096;4,80313;33,172375;36,67171267;52,41551393;10,9127734
3000;22,92731;47,42947;10,15508;4,33755;0,94715;2,42923;1,56329;0,05203;4,67052;33,2445995;36,60124496;52,21833548;11,18041956
3670;24,22112;44,16477;12,07451;4,86912;0,91168;2,50351;1,855;0,05152;3,65769;35,120624;38,4420544;48,34152409;13,21642151
3690;27,62337;42,03696;9,24022;4,9532;0,76669;2,48277;1,83159;0,05906;4,54935;40,0538865;43,85570873;46,02701097;10,1172803
3280;33,2135;37,81742;10,29897;5,01397;0,52721;2,35104;1,62133;0,04749;3,67196;48,159575;50,02242772;39,28022949;10,69734279
3730;32,5083;37,23388;10,62154;4,85502;0,64294;2,39241;1,65478;0,05092;3,50551;47,137035;49,6218726;39,19667094;11,18145646
6790;33,29719;35,72503;9,53208;4,56922;0,47883;2,31168;1,51825;0,05547;3,74787;48,2809255;51,61635611;38,19305142;10,19059247
4400;32,73457;37,65381;10,99403;4,99084;0,60941;2,38577;1,70166;0,05068;3,42493;47,4651265;49,3847274;39,17661828;11,43865433
4160;24,01106;46,38226;12,51663;4,84397;0,59224;2,23959;1,71195;0,05054;3,70565;34,816037;37,15100477;49,49292656;13,35606867
4190;29,25661;39,05917;11,01181;5,06093;0,62101;2,35747;1,68145;0,04332;3,54703;42,4220845;45,86515187;42,22929601;11,90555212
3670;35,32479;37,78658;8,99173;4,50542;0,72078;2,30194;1,64276;0,05162;4,20237;51,2209455;52,26666799;38,55802762;9,175304398
2330;35,40053;37,52493;9,07628;4,56232;0,69404;2,29225;1,63391;0,05574;4,13439;51,3307685;52,4147161;38,31734085;9,267943055
3220;23,68213;46,47842;11,97344;4,66137;0,67009;2,30634;1,68022;0,05107;3,88179;34,3390885;37,0069377;50,08938992;12,90367239
5100;30,1166;39,5292;10,7363;4,13784;0,41086;2,44385;1,66234;0,05701;3,68183;43,66907;46,48881663;42,08163193;11,42955144
6200;32,60318;38,11027;11,32278;4,43478;0,53632;2,29412;1,59028;0,05262;3,3658;47,274611;48,88403929;39,40770525;11,70825546
3290;34,30702;39,27449;8,46151;4,5764;0,69855;2,21322;1,61444;0,05832;4,64154;49,745179;51,03054714;40,28930549;8,680147375
1300;29,10404;41,24603;10,95653;4,57653;0,68356;3,18133;1,66221;0,07259;3,76451;42,200858;44,70268015;43,69124643;11,60607342
3020;28,83217;40,55736;13,34301;4,09746;0,4462;2,35702;1,67821;0,05779;3,0396;41,8066465;43,68190341;42,37657957;13,94151703
6090;24,80944;44,19725;10,93574;4,3382;0,73062;2,58845;1,61658;0,05347;4,04154;35,973688;39,4852373;48,51153721;12,00322549
6370;29,78933;40,3893;13,23731;4,10919;0,51512;2,31501;1,71432;0,0567;3,05117;43,1945285;44,61270459;41,71537396;13,67192145
2610;28,60637;42,08244;10,86288;4,04071;0,48212;2,35632;1,68447;0,05255;3,87397;41,4792365;43,92844196;44,56726254;11,5042955
6850;28,63731;42,34468;10,94664;4,10158;0,45985;2,36878;1,71851;0,05507;3,86828;41,5240995;43,79466939;44,66011987;11,54521074
1890;33,55732;37,40278;8,29848;4,34557;0,82675;2,76988;1,58192;0,06818;4,50718;48,658114;51,56680459;39,63864788;8,794547535
3300;32,89759;35,86893;7,26359;4,25153;0,77608;2,74452;1,42588;0,04551;4,93818;47,7015055;52,51501873;39,48842937;7,996551909
5200;26,4922;42,87624;10,29291;4,48247;1,08543;2,58775;1,66283;0,05745;4,16561;38,41369;41,94420046;46,81689277;11,23890676
5880;26,49528;41,83823;9,7563;4,11787;1,02352;2,58123;1,63582;0,0604;4,28833;38,418156;42,6808239;46,48037056;10,83880554
2220;25,10714;42,64435;12,54883;4,52073;0,90516;3,25395;1,57995;0,05991;3,39827;36,405353;39,74447167;46,55571285;13,69981548
6710;23,63823;45,24453;11,11097;4,23512;0,82803;2,495;1,64708;0,05477;4,07206;34,2754335;37,81869189;49,92173009;12,25957802
6800;23,64482;39,77405;13,35099;5,17428;0,82194;2,73454;1,51855;0,0481;2,97911;34,284989;39,22317541;45,50284499;15,2739796
6770;26,43916;42,7859;10,24856;4,76768;1,08129;2,59207;1,65162;0,05732;4,17482;38,336782;41,95716416;46,82644021;11,21639564
6470;22,20616;46,19472;11,81048;4,3346;0,49494;2,56049;1,62739;0,05288;3,91133;32,198932;35,69562867;51,21131258;13,09305875
5990;29,00636;40,83489;9,73549;4,85705;0,98534;2,6668;1,62923;0,06053;4,19444;42,059222;45,40581098;44,08406073;10,51012828
5920;22,37532;45,404;11,19546;4,49661;0,59015;2,54996;1,54726;0,04991;4,05557;32,444214;36,43629305;50,99070822;12,57299873
5400;22,10065;46,45245;11,87364;4,2609;0,44795;2,5667;1,63389;0,04823;3,91223;32,0459425;35,46002188;51,40135583;13,13862228
5970;24,16773;44,95059;11,18556;4,39992;0,70216;2,60631;1,65789;0,04972;4,01863;35,0432085;38,43326941;49,2990856;12,26764498
4520;24,6721;45,04803;11,16552;4,3633;0,64529;3,08442;1,7025;0,06127;4,03457;35,774545;38,8904075;48,97158703;12,13800547
2530;20,95522;49,09392;12,00214;4,53269;0,91576;2,8979;1,46886;0,05177;4,09043;30,385069;33,21457587;53,6656254;13,11979873
2130;29,05377;39,12718;12,4645;4,88665;0,95543;3,21603;1,64669;0,06133;3,13909;42,1279665;44,95105143;41,74917583;13,29977274
5270;28,50447;39,78833;10,25598;5,0267;0,97006;3,38273;1,65865;0,0526;3,87952;41,3314815;45,23241968;43,54362282;11,2239575
5460;24,00952;43,39063;11,59359;4,85006;0,96174;2,60012;1,643;0,04391;3,74264;34,813804;38,76900899;48,32025034;12,91074066
6990;24,03204;42,0954;12,40949;4,8556;0,80438;2,59554;1,5833;0,05263;3,39219;34,846458;38,99936462;47,11221592;13,88841946
6590;23,24693;44,45436;11,9447;4,37381;0,84016;2,58752;1,64798;0,05338;3,72168;33,7080485;37,40886714;49,33502;13,25611286
7010;22,89324;44,42886;12,17799;4,56504;0,87602;2,56822;1,64148;0,04487;3,64829;33,195198;36,9648563;49,47421689;13,56092681
4840;24,39266;42,43053;12,316;4,52964;0,72947;2,64738;1,54936;0,05515;3,44515;35,369357;39,24874756;47,08440588;13,66684656
5470;22,46063;45,54738;12,28166;4,1081;0,80183;2,56406;1,65702;0,05186;3,70857;32,5679135;36,02766713;50,38596793;13,58636494
5450;24,02833;44,22992;11,99765;4,79509;0,95114;2,59209;1,68353;0,04442;3,68655;34,8410785;38,25803839;48,56766926;13,17429236
5450;24,20658;42,75497;11,54022;4,62366;0,80862;2,63745;1,61425;0,05101;3,70487;35,099541;39,26354563;47,82717004;12,90928433
6580;23,4646;44,46417;11,99982;4,76554;0,87525;2,59335;1,65104;0,0487;3,7054;34,02367;37,60034241;49,13837975;13,26127784
5410;23,44633;44,0635;11,82383;4,61845;0,85516;2,57442;1,62005;0,04587;3,72667;33,9971785;37,82317895;49,02235183;13,15446922
5540;23,79121;44,02989;11,71716;4,56639;0,89061;2,58449;1,62566;0,0443;3,75773;34,4972545;38,22651711;48,78966074;12,98382215
6450;24,07222;43,45393;11,41515;4,3991;0,8;2,61544;1,63957;0,04823;3,80669;34,904719;38,88074181;48,40379987;12,71545833
4610;23,67194;44,3287;11,6374;4,26421;0,85462;2,58894;1,67873;0,04817;3,80916;34,324313;38,01545686;49,0956886;12,88885455
3820;23,30966;46,24973;12,55385;4,96562;0,96979;2,51843;1,7323;0,05689;3,68411;33,799007;36,49898787;49,94431743;13,5566947
5280;23,57954;44,05343;11,63683;4,37989;0,84443;2,58658;1,62597;0,05045;3,78569;34,190333;38,03972789;49,01328366;12,94698846
4780;29,26843;42,00946;10,80478;4,70522;0,57419;2,45552;1,66215;0,0484;3,88805;42,4392235;44,55399514;44,10281627;11,34318859
3920;29,16438;42,12891;11,12586;4,8035;0,60301;2,45017;1,69212;0,04822;3,78657;42,288351;44,26101069;44,09413211;11,64485719
6920;27,50105;42,99046;10,71278;4,64624;0,45106;2,57422;1,63373;0,04581;4,01301;39,8765225;42,61233565;45,93991142;11,44775293
4360;29,23031;42,18164;10,76015;4,92768;0,56942;2,4428;1,68634;0,05215;3,92017;42,3839495;44,46222995;44,25000028;11,28776976
6450;27,4361;43,13871;11,00436;4,59409;0,49277;2,57614;1,66195;0,04091;3,92015;39,782345;42,35525071;45,92868714;11,71606215
1520;34,50681;36,7865;9,5425;4,70253;0,83471;2,20321;1,51635;0,06025;3,85502;50,0348745;51,92285466;38,17457547;9,902569868
1550;38,34556;34,64165;8,5408;4,80113;0,89179;2,06428;1,43338;0,05875;4,05602;55,601062;56,28577166;35,06825107;8,645977276
5270;29,87763;39,45019;9,93752;5,28977;0,62612;2,35066;1,45823;0,04729;3,96982;43,3225635;46,72897821;42,55212342;10,71889838
3410;28,9724;39,63648;10,65449;4,33494;0,67077;2,3248;1,53695;0,05917;3,72017;42,00998;45,5141361;42,9426566;11,5432073
4000;28,58605;39,27761;10,91646;4,65313;0,69827;2,32341;1,46374;0,05232;3,59802;41,4497725;45,22919529;42,85897331;11,91183139
1390;34,27858;36,69802;9,68478;4,83267;0,86306;2,1912;1,50182;0,05326;3,78925;49,703941;51,72819942;38,19259517;10,07920541
1340;37,6816;34,1096;8,82288;4,94172;0,86327;2,03802;1,43649;0,06001;3,86604;54,63832;55,99863894;34,95881965;9,042541416
1160;39,44031;33,76411;7,52993;5,00166;0,77073;2,03945;1,47996;0,05959;4,48399;57,1884495;58,06966273;34,28437905;7,645958219
1760;39,40906;34,49808;6,47926;4,80766;0,7014;2,08814;1,59643;0,06726;5,32439;57,143137;58,2377285;35,1588996;6,603371894
2350;39,57236;35,07092;5,46407;5,07987;0,5747;2,1331;1,61324;0,07617;6,41846;57,379922;58,60182155;35,81775164;5,58042681
4210;39,70339;34,41526;6,52472;4,95005;0,68311;2,0809;1,538;0,0625;5,2746;57,5699155;58,44074365;34,93584053;6,623415817
2130;39,80206;34,54693;6,4833;5,01088;0,61875;2,08698;1,57762;0,06464;5,3286;57,712987;58,44754582;34,98663609;6,565818086
2890;39,09534;34,91442;6,99124;5,13316;0,74907;2,0951;1,58844;0,06736;4,99402;56,688243;57,49670241;35,41235202;7,090945573
2160;38,2286;35,76124;7,13748;5,10059;0,81773;2,00721;1,50739;0,07339;5,01034;55,43147;56,37278846;36,36852527;7,258686269
2500;38,42033;35,55525;7,29342;4,83433;0,71196;2,00422;1,50477;0,07141;4,87498;55,7094785;56,52447753;36,07540375;7,400118723
2820;38,82164;35,60089;6,78765;4,98603;0,79326;1,97914;1,50848;0,07117;5,24495;56,291378;57,044411;36,0771378;6,878451196
4960;21,3389;36,52129;9,16111;4,03551;0,46549;2,26338;1,29372;0,08016;3,98656;30,941405;40,38092992;47,66311201;11,95595807
1530;28,70736;41,67713;10,90118;4,61218;0,86704;2,52794;1,67759;0,06012;3,82317;41,625672;44,18674361;44,24136763;11,57188876
3110;33,9029;33,15458;10,39622;4,7899;1,32316;3,18736;1,32348;0,07919;3,1891;49,159205;53,02470321;35,76159876;11,21369803
6570;25,0889;44,23092;10,18039;4,55587;0,6065;2,45914;1,48567;0,06782;4,34472;36,378905;40,06919138;48,71771699;11,21309163
4210;25,82268;42,77238;12,56778;4,64841;0,79473;2,32516;1,5429;0,05892;3,40334;37,442886;40,35531017;46,0993488;13,54534103
4420;29,89178;39,25412;10,71734;4,37941;0,89583;2,86139;1,34018;0,07247;3,66267;43,343081;46,44836757;42,06645564;11,48517679
8850;30,07518;38,19609;10,64277;4,44817;0,95318;3,14128;1,27348;0,0775;3,58892;43,609011;47,17146055;41,31635438;11,51218507
10170;28,5939;37,92884;10,56373;4,60966;0,96826;3,27822;1,18361;0,08008;3,59048;41,461155;46,09164879;42,16483531;11,7435159
8140;27,76409;40,12812;10,25944;4,39529;0,83717;2,9811;1,28609;0,07782;3,91134;40,2579305;44,41250224;44,26929545;11,31820231
4200;25,81688;42,33611;11,75111;4,36402;0,67146;2,29562;1,50117;0,05589;3,60273;37,434476;40,90229709;46,25800422;12,83969869
11460;28,27019;39,54646;10,59338;4,37303;0,90091;3,06516;1,28593;0,07564;3,73313;40,9917755;44,98085025;43,39488528;11,62426447
4230;24,88293;43,95658;11,69905;4,63084;0,67165;2,44351;1,62895;0,05457;3,75728;36,0802485;39,33057501;47,91645397;12,75297102
1020;25,19232;43,63227;10,49704;4,86332;0,72542;2,47972;1,70296;0,0555;4,15662;36,528864;40,29296244;48,12833534;11,57870221
1980;25,24139;43,86599;10,86112;4,91853;0,70697;2,47841;1,70793;0,05417;4,03881;36,6000155;40,07573358;48,03172087;11,89254555
1090;28,33358;42,02417;9,93522;4,36421;0,73;2,54428;1,70914;0,05491;4,22982;41,083691;44,15555736;45,16635686;10,67808578
3850;27,23122;42,35598;10,80011;4,10979;0,83978;2,48747;1,90233;0,06729;3,92181;39,485269;42,62164267;45,72037852;11,65797881
5200;28,33384;42,42402;10,40696;4,63372;0,82861;2,53758;2,0001;0,0638;4,07651;41,084068;43,74599053;45,17276081;11,08124866
6070;23,26895;42,46897;11,68295;4,04894;0,67436;2,43659;1,71291;0,0431;3,63513;33,7399775;38,38804083;48,31955073;13,29240844
6480;24,92569;41,90844;11,51794;4,52387;0,75521;2,43489;1,71477;0,04772;3,63854;36,1422505;40,35146044;46,78919368;12,85934588
7950;21,43948;49,33855;12,20828;3,97252;0,68301;2,27619;1,63496;0,03889;4,0414;31,087246;33,55919046;53,26177162;13,17903792
5710;24,6929;45,18799;12,04391;4,63666;0,67108;2,41873;1,85014;0,04681;3,75194;35,804705;38,4845352;48,57011926;12,94534554
6220;21,34233;49,33857;12,36039;3,89196;0,68584;2,27364;1,74923;0,0504;3,99167;30,9463785;33,40306053;53,2553184;13,34162107
4600;21,42658;48,63036;12,46233;4,43591;0,72336;2,26659;1,66324;0,04385;3,90219;31,068541;33,71107424;52,76661289;13,52231287
7610;24,13712;45,13281;12,72538;4,62341;0,60646;2,3528;1,86925;0,04239;3,54668;34,998824;37,69109353;48,60463206;13,7042744
4590;22,75139;48,20608;11,68953;3,81752;0,64799;2,40017;1,80766;0,04735;4,12387;32,9895155;35,5164676;51,89860028;12,58493213
6990;24,13652;44,76957;12,50554;4,55798;0,62995;2,35506;1,827;0,03708;3,57998;34,997954;37,92867873;48,51856876;13,55275251
6230;22,74994;48,19865;11,85136;3,72938;0,67374;2,40447;1,83622;0,04791;4,06693;32,987413;35,45606911;51,80565889;12,738272
5490;22,77664;47,8522;11,87247;4,33091;0,75304;2,39381;1,78049;0,04569;4,03052;33,026128;35,60737882;51,59222458;12,80039661
